Date, Open , High , Low , Close , Adj_Close , Volume 
28/03/2019, 18.48 , 18.69 , 18.34 , 18.57 , 18.57 ," 101,611,500.00 "
29/03/2019, 18.58 , 18.68 , 18.30 , 18.66 , 18.66 ," 89,869,500.00 "
01/04/2019, 18.84 , 19.28 , 18.75 , 19.28 , 19.28 ," 121,656,000.00 "
02/04/2019, 19.22 , 19.30 , 18.93 , 19.06 , 19.06 ," 82,183,500.00 "
03/04/2019, 19.15 , 19.74 , 19.14 , 19.45 , 19.45 ," 118,791,000.00 "
04/04/2019, 17.46 , 18.08 , 17.37 , 17.85 , 17.85 ," 355,810,500.00 "
05/04/2019, 17.99 , 18.41 , 17.74 , 18.33 , 18.33 ," 195,574,500.00 "
08/04/2019, 18.51 , 18.74 , 18.03 , 18.21 , 18.21 ," 156,156,000.00 "
09/04/2019, 18.11 , 18.33 , 17.97 , 18.15 , 18.15 ," 88,560,000.00 "
10/04/2019, 18.45 , 18.56 , 18.19 , 18.40 , 18.40 ," 105,919,500.00 "
11/04/2019, 17.89 , 18.03 , 17.71 , 17.89 , 17.89 ," 147,538,500.00 "
12/04/2019, 18.01 , 18.13 , 17.79 , 17.85 , 17.85 ," 101,190,000.00 "
15/04/2019, 17.91 , 17.93 , 17.24 , 17.76 , 17.76 ," 150,579,000.00 "
16/04/2019, 17.72 , 18.33 , 17.65 , 18.22 , 18.22 ," 109,093,500.00 "
17/04/2019, 18.32 , 18.32 , 17.90 , 18.08 , 18.08 ," 76,897,500.00 "
18/04/2019, 18.08 , 18.32 , 17.98 , 18.22 , 18.22 ," 88,144,500.00 "
22/04/2019, 17.93 , 17.98 , 17.50 , 17.52 , 17.52 ," 182,206,500.00 "
23/04/2019, 17.34 , 17.71 , 17.05 , 17.59 , 17.59 ," 164,158,500.00 "
24/04/2019, 17.59 , 17.69 , 17.20 , 17.24 , 17.24 ," 160,912,500.00 "
25/04/2019, 17.00 , 17.27 , 16.40 , 16.51 , 16.51 ," 327,741,000.00 "
26/04/2019, 16.43 , 16.45 , 15.41 , 15.68 , 15.68 ," 335,410,500.00 "
29/04/2019, 15.72 , 16.27 , 15.48 , 16.10 , 16.10 ," 250,717,500.00 "
30/04/2019, 16.14 , 16.28 , 15.80 , 15.91 , 15.91 ," 141,969,000.00 "
01/05/2019, 15.92 , 16.00 , 15.43 , 15.60 , 15.60 ," 160,566,000.00 "
02/05/2019, 16.37 , 16.48 , 15.85 , 16.27 , 16.27 ," 272,389,500.00 "
03/05/2019, 16.26 , 17.11 , 16.23 , 17.00 , 17.00 ," 355,602,000.00 "
06/05/2019, 16.67 , 17.22 , 16.57 , 17.02 , 17.02 ," 162,508,500.00 "
07/05/2019, 17.12 , 17.15 , 16.34 , 16.47 , 16.47 ," 151,971,000.00 "
08/05/2019, 16.46 , 16.71 , 16.28 , 16.32 , 16.32 ," 92,646,000.00 "
09/05/2019, 16.13 , 16.25 , 15.80 , 16.13 , 16.13 ," 100,671,000.00 "
10/05/2019, 15.98 , 16.13 , 15.73 , 15.97 , 15.97 ," 105,124,500.00 "
13/05/2019, 15.47 , 15.50 , 14.97 , 15.13 , 15.13 ," 162,522,000.00 "
14/05/2019, 15.29 , 15.63 , 15.20 , 15.49 , 15.49 ," 108,786,000.00 "
15/05/2019, 15.29 , 15.50 , 15.02 , 15.46 , 15.46 ," 109,440,000.00 "
16/05/2019, 15.30 , 15.40 , 15.10 , 15.22 , 15.22 ," 112,249,500.00 "
17/05/2019, 14.80 , 14.82 , 13.93 , 14.07 , 14.07 ," 266,800,500.00 "
20/05/2019, 13.52 , 13.73 , 13.02 , 13.69 , 13.69 ," 307,893,000.00 "
21/05/2019, 13.18 , 13.83 , 13.07 , 13.67 , 13.67 ," 270,058,500.00 "
22/05/2019, 13.27 , 13.60 , 12.79 , 12.85 , 12.85 ," 280,278,000.00 "
23/05/2019, 12.96 , 13.30 , 12.41 , 13.03 , 13.03 ," 398,206,500.00 "
24/05/2019, 13.32 , 13.33 , 12.58 , 12.71 , 12.71 ," 212,049,000.00 "
28/05/2019, 12.75 , 13.00 , 12.52 , 12.58 , 12.58 ," 154,693,500.00 "
29/05/2019, 12.47 , 12.83 , 12.34 , 12.66 , 12.66 ," 179,529,000.00 "
30/05/2019, 12.58 , 12.82 , 12.47 , 12.55 , 12.55 ," 118,897,500.00 "
31/05/2019, 12.34 , 12.66 , 12.27 , 12.34 , 12.34 ," 156,100,500.00 "
03/06/2019, 12.37 , 12.45 , 11.80 , 11.93 , 11.93 ," 195,966,000.00 "
04/06/2019, 12.07 , 12.93 , 11.97 , 12.91 , 12.91 ," 207,112,500.00 "
05/06/2019, 13.25 , 13.42 , 12.79 , 13.11 , 13.11 ," 202,662,000.00 "
06/06/2019, 13.63 , 14.07 , 13.45 , 13.73 , 13.73 ," 303,633,000.00 "
07/06/2019, 13.67 , 14.06 , 13.57 , 13.63 , 13.63 ," 240,052,500.00 "
10/06/2019, 14.02 , 14.46 , 13.93 , 14.19 , 14.19 ," 158,775,000.00 "
11/06/2019, 14.61 , 14.73 , 14.23 , 14.47 , 14.47 ," 174,802,500.00 "
12/06/2019, 14.86 , 14.89 , 13.93 , 13.95 , 13.95 ," 227,962,500.00 "
13/06/2019, 14.03 , 14.33 , 13.83 , 14.26 , 14.26 ," 122,524,500.00 "
14/06/2019, 14.08 , 14.44 , 14.03 , 14.33 , 14.33 ," 111,501,000.00 "
17/06/2019, 14.37 , 15.13 , 14.28 , 15.00 , 15.00 ," 184,752,000.00 "
18/06/2019, 15.25 , 15.65 , 14.84 , 14.98 , 14.98 ," 190,737,000.00 "
19/06/2019, 15.01 , 15.18 , 14.74 , 15.10 , 15.10 ," 98,626,500.00 "
20/06/2019, 14.87 , 15.13 , 14.42 , 14.64 , 14.64 ," 177,952,500.00 "
21/06/2019, 14.41 , 14.81 , 14.37 , 14.79 , 14.79 ," 123,031,500.00 "
24/06/2019, 14.88 , 15.06 , 14.73 , 14.91 , 14.91 ," 86,262,000.00 "
25/06/2019, 14.96 , 15.02 , 14.63 , 14.65 , 14.65 ," 92,731,500.00 "
26/06/2019, 14.69 , 15.15 , 14.54 , 14.62 , 14.62 ," 127,608,000.00 "
27/06/2019, 14.63 , 14.86 , 14.49 , 14.86 , 14.86 ," 95,095,500.00 "
28/06/2019, 14.73 , 15.01 , 14.72 , 14.90 , 14.90 ," 102,771,000.00 "
01/07/2019, 15.35 , 15.54 , 15.09 , 15.14 , 15.14 ," 123,201,000.00 "
02/07/2019, 15.26 , 15.28 , 14.81 , 14.97 , 14.97 ," 138,885,000.00 "
03/07/2019, 15.96 , 16.10 , 15.63 , 15.66 , 15.66 ," 213,016,500.00 "
05/07/2019, 15.64 , 15.70 , 15.39 , 15.54 , 15.54 ," 105,985,500.00 "
08/07/2019, 15.42 , 15.48 , 15.24 , 15.36 , 15.36 ," 88,207,500.00 "
09/07/2019, 15.26 , 15.40 , 15.15 , 15.34 , 15.34 ," 92,862,000.00 "
10/07/2019, 15.61 , 15.93 , 15.54 , 15.93 , 15.93 ," 137,185,500.00 "
11/07/2019, 15.88 , 16.10 , 15.72 , 15.91 , 15.91 ," 112,716,000.00 "
12/07/2019, 15.98 , 16.36 , 15.98 , 16.34 , 16.34 ," 138,007,500.00 "
15/07/2019, 16.53 , 16.96 , 16.32 , 16.90 , 16.90 ," 165,001,500.00 "
16/07/2019, 16.62 , 16.90 , 16.53 , 16.83 , 16.83 ," 122,235,000.00 "
17/07/2019, 17.04 , 17.22 , 16.89 , 16.99 , 16.99 ," 146,470,500.00 "
18/07/2019, 17.00 , 17.05 , 16.79 , 16.90 , 16.90 ," 71,379,000.00 "
19/07/2019, 17.05 , 17.33 , 16.97 , 17.21 , 17.21 ," 105,726,000.00 "
22/07/2019, 17.25 , 17.48 , 16.95 , 17.05 , 17.05 ," 102,636,000.00 "
23/07/2019, 17.11 , 17.37 , 16.97 , 17.34 , 17.34 ," 75,346,500.00 "
24/07/2019, 17.28 , 17.74 , 17.21 , 17.66 , 17.66 ," 166,092,000.00 "
25/07/2019, 15.57 , 15.63 , 15.04 , 15.25 , 15.25 ," 336,274,500.00 "
26/07/2019, 15.13 , 15.35 , 14.82 , 15.20 , 15.20 ," 150,415,500.00 "
29/07/2019, 15.14 , 15.73 , 15.07 , 15.72 , 15.72 ," 139,099,500.00 "
30/07/2019, 15.53 , 16.22 , 15.48 , 16.15 , 16.15 ," 121,635,000.00 "
31/07/2019, 16.20 , 16.45 , 15.78 , 16.11 , 16.11 ," 137,673,000.00 "
01/08/2019, 16.18 , 16.30 , 15.45 , 15.59 , 15.59 ," 123,892,500.00 "
02/08/2019, 15.42 , 15.75 , 15.28 , 15.62 , 15.62 ," 92,047,500.00 "
05/08/2019, 15.31 , 15.42 , 15.05 , 15.22 , 15.22 ," 105,424,500.00 "
06/08/2019, 15.46 , 15.50 , 15.05 , 15.38 , 15.38 ," 83,463,000.00 "
07/08/2019, 15.10 , 15.57 , 15.05 , 15.56 , 15.56 ," 71,647,500.00 "
08/08/2019, 15.63 , 15.99 , 15.51 , 15.89 , 15.89 ," 79,114,500.00 "
09/08/2019, 15.74 , 15.93 , 15.59 , 15.67 , 15.67 ," 58,473,000.00 "
12/08/2019, 15.53 , 15.72 , 15.25 , 15.27 , 15.27 ," 69,958,500.00 "
13/08/2019, 15.25 , 15.73 , 15.17 , 15.67 , 15.67 ," 72,721,500.00 "
14/08/2019, 15.41 , 15.43 , 14.45 , 14.64 , 14.64 ," 143,439,000.00 "
15/08/2019, 14.72 , 14.77 , 14.10 , 14.38 , 14.38 ," 122,394,000.00 "
16/08/2019, 14.44 , 14.82 , 14.40 , 14.66 , 14.66 ," 76,477,500.00 "
19/08/2019, 14.95 , 15.19 , 14.78 , 15.12 , 15.12 ," 79,644,000.00 "
20/08/2019, 15.17 , 15.27 , 14.97 , 15.06 , 15.06 ," 61,878,000.00 "
21/08/2019, 14.80 , 14.88 , 14.51 , 14.72 , 14.72 ," 116,914,500.00 "
22/08/2019, 14.85 , 15.03 , 14.55 , 14.81 , 14.81 ," 98,385,000.00 "
23/08/2019, 14.66 , 14.74 , 14.07 , 14.09 , 14.09 ," 128,079,000.00 "
26/08/2019, 14.24 , 14.33 , 14.10 , 14.33 , 14.33 ," 75,778,500.00 "
27/08/2019, 14.38 , 14.59 , 14.14 , 14.27 , 14.27 ," 81,243,000.00 "
28/08/2019, 14.25 , 14.48 , 14.15 , 14.37 , 14.37 ," 48,382,500.00 "
29/08/2019, 14.60 , 14.89 , 14.53 , 14.78 , 14.78 ," 77,692,500.00 "
30/08/2019, 15.28 , 15.50 , 14.95 , 15.04 , 15.04 ," 139,809,000.00 "
03/09/2019, 14.94 , 15.26 , 14.88 , 15.00 , 15.00 ," 80,311,500.00 "
04/09/2019, 15.13 , 15.23 , 14.61 , 14.71 , 14.71 ," 86,415,000.00 "
05/09/2019, 14.83 , 15.32 , 14.72 , 15.31 , 15.31 ," 110,929,500.00 "
06/09/2019, 15.15 , 15.31 , 15.01 , 15.16 , 15.16 ," 62,841,000.00 "
09/09/2019, 15.33 , 15.58 , 15.28 , 15.45 , 15.45 ," 72,040,500.00 "
10/09/2019, 15.39 , 15.70 , 15.26 , 15.70 , 15.70 ," 73,255,500.00 "
11/09/2019, 15.83 , 16.54 , 15.73 , 16.47 , 16.47 ," 150,642,000.00 "
12/09/2019, 16.51 , 16.90 , 16.29 , 16.39 , 16.39 ," 128,718,000.00 "
13/09/2019, 16.46 , 16.56 , 16.32 , 16.35 , 16.35 ," 79,696,500.00 "
16/09/2019, 16.40 , 16.50 , 16.08 , 16.19 , 16.19 ," 70,921,500.00 "
17/09/2019, 16.16 , 16.37 , 16.02 , 16.32 , 16.32 ," 57,981,000.00 "
18/09/2019, 16.33 , 16.54 , 16.16 , 16.23 , 16.23 ," 62,553,000.00 "
19/09/2019, 16.40 , 16.53 , 16.32 , 16.44 , 16.44 ," 71,937,000.00 "
20/09/2019, 16.43 , 16.46 , 15.88 , 16.04 , 16.04 ," 95,295,000.00 "
23/09/2019, 16.00 , 16.35 , 15.95 , 16.08 , 16.08 ," 65,103,000.00 "
24/09/2019, 16.10 , 16.13 , 14.84 , 14.88 , 14.88 ," 193,372,500.00 "
25/09/2019, 14.97 , 15.27 , 14.56 , 15.25 , 15.25 ," 141,406,500.00 "
26/09/2019, 15.38 , 16.22 , 15.16 , 16.17 , 16.17 ," 178,267,500.00 "
27/09/2019, 16.15 , 16.58 , 15.92 , 16.14 , 16.14 ," 166,746,000.00 "
30/09/2019, 16.20 , 16.27 , 15.74 , 16.06 , 16.06 ," 88,197,000.00 "
01/10/2019, 16.10 , 16.40 , 15.94 , 16.31 , 16.31 ," 92,439,000.00 "
02/10/2019, 16.22 , 16.31 , 15.96 , 16.21 , 16.21 ," 84,471,000.00 "
03/10/2019, 15.46 , 15.63 , 14.95 , 15.54 , 15.54 ," 226,267,500.00 "
04/10/2019, 15.44 , 15.65 , 15.20 , 15.43 , 15.43 ," 119,925,000.00 "
07/10/2019, 15.32 , 15.90 , 15.24 , 15.85 , 15.85 ," 120,963,000.00 "
08/10/2019, 15.72 , 16.26 , 15.63 , 16.00 , 16.00 ," 130,173,000.00 "
09/10/2019, 16.09 , 16.49 , 16.04 , 16.30 , 16.30 ," 103,416,000.00 "
10/10/2019, 16.35 , 16.62 , 16.11 , 16.32 , 16.32 ," 94,249,500.00 "
11/10/2019, 16.48 , 16.74 , 16.45 , 16.53 , 16.53 ," 127,131,000.00 "
14/10/2019, 16.53 , 17.24 , 16.48 , 17.13 , 17.13 ," 153,075,000.00 "
15/10/2019, 17.18 , 17.33 , 16.94 , 17.19 , 17.19 ," 96,492,000.00 "
16/10/2019, 17.16 , 17.47 , 17.13 , 17.32 , 17.32 ," 100,261,500.00 "
17/10/2019, 17.50 , 17.65 , 17.34 , 17.46 , 17.46 ," 71,539,500.00 "
18/10/2019, 17.38 , 17.52 , 17.01 , 17.13 , 17.13 ," 86,247,000.00 "
21/10/2019, 17.22 , 17.30 , 16.68 , 16.90 , 16.90 ," 75,304,500.00 "
22/10/2019, 16.95 , 17.22 , 16.72 , 17.04 , 17.04 ," 69,012,000.00 "
23/10/2019, 16.97 , 17.08 , 16.76 , 16.98 , 16.98 ," 78,916,500.00 "
24/10/2019, 19.89 , 20.33 , 19.28 , 19.98 , 19.98 ," 445,813,500.00 "
25/10/2019, 19.85 , 22.00 , 19.74 , 21.88 , 21.88 ," 450,091,500.00 "
28/10/2019, 21.84 , 22.72 , 21.51 , 21.85 , 21.85 ," 283,054,500.00 "
29/10/2019, 21.33 , 21.62 , 20.98 , 21.08 , 21.08 ," 190,264,500.00 "
30/10/2019, 20.87 , 21.25 , 20.66 , 21.00 , 21.00 ," 144,627,000.00 "
31/10/2019, 20.87 , 21.27 , 20.87 , 20.99 , 20.99 ," 76,005,000.00 "
01/11/2019, 21.09 , 21.10 , 20.65 , 20.89 , 20.89 ," 95,758,500.00 "
04/11/2019, 20.99 , 21.46 , 20.62 , 21.16 , 21.16 ," 131,805,000.00 "
05/11/2019, 21.31 , 21.57 , 21.07 , 21.15 , 21.15 ," 104,151,000.00 "
06/11/2019, 21.20 , 21.78 , 20.97 , 21.77 , 21.77 ," 119,113,500.00 "
07/11/2019, 21.94 , 22.77 , 21.87 , 22.37 , 22.37 ," 217,009,500.00 "
08/11/2019, 22.30 , 22.50 , 22.17 , 22.48 , 22.48 ," 91,038,000.00 "
11/11/2019, 22.93 , 23.28 , 22.80 , 23.01 , 23.01 ," 149,800,500.00 "
12/11/2019, 23.13 , 23.36 , 22.94 , 23.33 , 23.33 ," 110,391,000.00 "
13/11/2019, 23.67 , 23.76 , 23.01 , 23.07 , 23.07 ," 126,301,500.00 "
14/11/2019, 23.07 , 23.59 , 22.86 , 23.29 , 23.29 ," 96,973,500.00 "
15/11/2019, 23.38 , 23.52 , 23.22 , 23.48 , 23.48 ," 72,135,000.00 "
18/11/2019, 23.53 , 23.54 , 23.07 , 23.33 , 23.33 ," 66,006,000.00 "
19/11/2019, 23.45 , 24.00 , 23.19 , 23.97 , 23.97 ," 115,872,000.00 "
20/11/2019, 24.00 , 24.08 , 23.30 , 23.48 , 23.48 ," 100,876,500.00 "
21/11/2019, 23.63 , 24.06 , 23.60 , 23.66 , 23.66 ," 91,650,000.00 "
22/11/2019, 22.68 , 22.73 , 22.00 , 22.20 , 22.20 ," 253,059,000.00 "
25/11/2019, 22.95 , 22.97 , 22.30 , 22.42 , 22.42 ," 185,092,500.00 "
26/11/2019, 22.35 , 22.37 , 21.81 , 21.93 , 21.93 ," 119,211,000.00 "
27/11/2019, 22.07 , 22.26 , 21.90 , 22.09 , 22.09 ," 83,334,000.00 "
29/11/2019, 22.07 , 22.08 , 21.83 , 22.00 , 22.00 ," 36,984,000.00 "
02/12/2019, 21.96 , 22.43 , 21.91 , 22.32 , 22.32 ," 91,117,500.00 "
03/12/2019, 22.17 , 22.53 , 22.15 , 22.41 , 22.41 ," 98,605,500.00 "
04/12/2019, 22.52 , 22.52 , 22.19 , 22.20 , 22.20 ," 82,995,000.00 "
05/12/2019, 22.19 , 22.29 , 21.82 , 22.02 , 22.02 ," 55,869,000.00 "
06/12/2019, 22.33 , 22.59 , 22.32 , 22.39 , 22.39 ," 114,186,000.00 "
09/12/2019, 22.44 , 22.96 , 22.34 , 22.64 , 22.64 ," 135,346,500.00 "
10/12/2019, 22.66 , 23.38 , 22.62 , 23.26 , 23.26 ," 132,424,500.00 "
11/12/2019, 23.46 , 23.81 , 23.41 , 23.51 , 23.51 ," 103,467,000.00 "
12/12/2019, 23.66 , 24.18 , 23.55 , 23.98 , 23.98 ," 116,458,500.00 "
13/12/2019, 24.07 , 24.35 , 23.64 , 23.89 , 23.89 ," 98,563,500.00 "
16/12/2019, 24.17 , 25.57 , 24.17 , 25.43 , 25.43 ," 272,613,000.00 "
17/12/2019, 25.27 , 25.70 , 25.06 , 25.27 , 25.27 ," 127,452,000.00 "
18/12/2019, 25.38 , 26.35 , 25.37 , 26.21 , 26.21 ," 211,815,000.00 "
19/12/2019, 26.49 , 27.12 , 26.43 , 26.94 , 26.94 ," 271,606,500.00 "
20/12/2019, 27.35 , 27.53 , 26.68 , 27.04 , 27.04 ," 221,290,500.00 "
23/12/2019, 27.45 , 28.13 , 27.33 , 27.95 , 27.95 ," 199,794,000.00 "
24/12/2019, 27.89 , 28.36 , 27.51 , 28.35 , 28.35 ," 120,820,500.00 "
26/12/2019, 28.53 , 28.90 , 28.42 , 28.73 , 28.73 ," 159,508,500.00 "
27/12/2019, 29.00 , 29.02 , 28.41 , 28.69 , 28.69 ," 149,185,500.00 "
30/12/2019, 28.59 , 28.60 , 27.28 , 27.65 , 27.65 ," 188,796,000.00 "
31/12/2019, 27.00 , 28.09 , 26.81 , 27.89 , 27.89 ," 154,285,500.00 "
02/01/2020, 28.30 , 28.71 , 28.11 , 28.68 , 28.68 ," 142,981,500.00 "
03/01/2020, 29.37 , 30.27 , 29.13 , 29.53 , 29.53 ," 266,677,500.00 "
06/01/2020, 29.36 , 30.10 , 29.33 , 30.10 , 30.10 ," 151,995,000.00 "
07/01/2020, 30.76 , 31.44 , 30.22 , 31.27 , 31.27 ," 268,231,500.00 "
08/01/2020, 31.58 , 33.23 , 31.22 , 32.81 , 32.81 ," 467,164,500.00 "
09/01/2020, 33.14 , 33.25 , 31.52 , 32.09 , 32.09 ," 426,606,000.00 "
10/01/2020, 32.12 , 32.33 , 31.58 , 31.88 , 31.88 ," 194,392,500.00 "
13/01/2020, 32.90 , 35.04 , 32.80 , 34.99 , 34.99 ," 397,764,000.00 "
14/01/2020, 36.28 , 36.49 , 34.99 , 35.86 , 35.86 ," 434,943,000.00 "
15/01/2020, 35.32 , 35.86 , 34.45 , 34.57 , 34.57 ," 260,532,000.00 "
16/01/2020, 32.92 , 34.30 , 32.81 , 34.23 , 34.23 ," 326,050,500.00 "
17/01/2020, 33.84 , 34.38 , 33.54 , 34.03 , 34.03 ," 204,436,500.00 "
21/01/2020, 35.35 , 36.57 , 35.23 , 36.48 , 36.48 ," 267,052,500.00 "
22/01/2020, 38.13 , 39.63 , 37.27 , 37.97 , 37.97 ," 470,535,000.00 "
23/01/2020, 37.62 , 38.80 , 37.04 , 38.15 , 38.15 ," 294,765,000.00 "
24/01/2020, 38.04 , 38.26 , 36.95 , 37.65 , 37.65 ," 215,304,000.00 "
27/01/2020, 36.13 , 37.63 , 35.95 , 37.20 , 37.20 ," 204,121,500.00 "
28/01/2020, 37.90 , 38.45 , 37.21 , 37.79 , 37.79 ," 176,827,500.00 "
29/01/2020, 38.38 , 39.32 , 37.83 , 38.73 , 38.73 ," 267,022,500.00 "
30/01/2020, 42.16 , 43.39 , 41.20 , 42.72 , 42.72 ," 435,085,500.00 "
31/01/2020, 42.67 , 43.53 , 42.17 , 43.37 , 43.37 ," 235,789,500.00 "
03/02/2020, 44.91 , 52.41 , 44.90 , 52.00 , 52.00 ," 705,975,000.00 "
04/02/2020, 58.86 , 64.60 , 55.59 , 59.14 , 59.14 ," 914,082,000.00 "
05/02/2020, 54.88 , 56.40 , 46.94 , 48.98 , 48.98 ," 726,357,000.00 "
06/02/2020, 46.66 , 53.06 , 45.80 , 49.93 , 49.93 ," 598,212,000.00 "
07/02/2020, 48.70 , 51.32 , 48.67 , 49.87 , 49.87 ," 255,952,500.00 "
10/02/2020, 53.33 , 54.67 , 50.16 , 51.42 , 51.42 ," 370,338,000.00 "
11/02/2020, 51.25 , 52.23 , 50.53 , 51.63 , 51.63 ," 175,462,500.00 "
12/02/2020, 51.86 , 52.65 , 50.89 , 51.15 , 51.15 ," 180,337,500.00 "
13/02/2020, 49.46 , 54.53 , 49.00 , 53.60 , 53.60 ," 394,339,500.00 "
14/02/2020, 52.48 , 54.20 , 52.37 , 53.34 , 53.34 ," 235,405,500.00 "
18/02/2020, 56.11 , 57.33 , 55.49 , 57.23 , 57.23 ," 245,725,500.00 "
19/02/2020, 61.57 , 62.99 , 60.07 , 61.16 , 61.16 ," 381,345,000.00 "
20/02/2020, 60.80 , 60.80 , 57.33 , 59.96 , 59.96 ," 264,523,500.00 "
21/02/2020, 60.47 , 60.87 , 58.70 , 60.07 , 60.07 ," 214,722,000.00 "
24/02/2020, 55.93 , 57.57 , 54.81 , 55.59 , 55.59 ," 227,883,000.00 "
25/02/2020, 56.60 , 57.11 , 52.47 , 53.33 , 53.33 ," 259,357,500.00 "
26/02/2020, 52.17 , 54.22 , 51.74 , 51.92 , 51.92 ," 211,282,500.00 "
27/02/2020, 48.67 , 49.32 , 44.60 , 45.27 , 45.27 ," 364,158,000.00 "
28/02/2020, 41.98 , 46.03 , 40.77 , 44.53 , 44.53 ," 363,343,500.00 "
02/03/2020, 47.42 , 49.58 , 45.78 , 49.57 , 49.57 ," 302,925,000.00 "
03/03/2020, 53.67 , 53.80 , 47.74 , 49.70 , 49.70 ," 386,760,000.00 "
04/03/2020, 50.93 , 51.10 , 48.32 , 49.97 , 49.97 ," 225,735,000.00 "
05/03/2020, 48.25 , 49.72 , 47.87 , 48.30 , 48.30 ," 162,790,500.00 "
06/03/2020, 46.00 , 47.13 , 45.62 , 46.90 , 46.90 ," 189,943,500.00 "
09/03/2020, 40.36 , 44.20 , 40.33 , 40.53 , 40.53 ," 256,105,500.00 "
10/03/2020, 43.96 , 44.53 , 40.53 , 43.02 , 43.02 ," 233,916,000.00 "
11/03/2020, 42.68 , 43.57 , 40.87 , 42.28 , 42.28 ," 199,837,500.00 "
12/03/2020, 38.73 , 39.63 , 36.42 , 37.37 , 37.37 ," 283,636,500.00 "
13/03/2020, 39.67 , 40.50 , 33.47 , 36.44 , 36.44 ," 339,604,500.00 "
16/03/2020, 31.30 , 32.99 , 29.48 , 29.67 , 29.67 ," 307,342,500.00 "
17/03/2020, 29.33 , 31.46 , 26.40 , 28.68 , 28.68 ," 359,919,000.00 "
18/03/2020, 25.93 , 26.99 , 23.37 , 24.08 , 24.08 ," 356,793,000.00 "
19/03/2020, 24.98 , 30.13 , 23.90 , 28.51 , 28.51 ," 452,932,500.00 "
20/03/2020, 29.21 , 31.80 , 28.39 , 28.50 , 28.50 ," 424,282,500.00 "
23/03/2020, 28.91 , 29.47 , 27.37 , 28.95 , 28.95 ," 246,817,500.00 "
24/03/2020, 31.82 , 34.25 , 31.60 , 33.67 , 33.67 ," 343,428,000.00 "
25/03/2020, 36.35 , 37.13 , 34.07 , 35.95 , 35.95 ," 318,340,500.00 "
26/03/2020, 36.49 , 37.33 , 34.15 , 35.21 , 35.21 ," 260,710,500.00 "
27/03/2020, 33.67 , 35.05 , 32.94 , 34.29 , 34.29 ," 215,661,000.00 "
30/03/2020, 34.02 , 34.44 , 32.75 , 33.48 , 33.48 ," 179,971,500.00 "
31/03/2020, 33.42 , 36.20 , 33.13 , 34.93 , 34.93 ," 266,572,500.00 "
01/04/2020, 33.60 , 34.26 , 31.67 , 32.10 , 32.10 ," 200,298,000.00 "
02/04/2020, 32.07 , 32.95 , 29.76 , 30.30 , 30.30 ," 297,876,000.00 "
03/04/2020, 33.97 , 34.37 , 31.23 , 32.00 , 32.00 ," 338,431,500.00 "
06/04/2020, 34.08 , 34.73 , 33.20 , 34.42 , 34.42 ," 223,527,000.00 "
07/04/2020, 36.33 , 37.67 , 35.49 , 36.36 , 36.36 ," 268,797,000.00 "
08/04/2020, 36.95 , 37.15 , 35.56 , 36.59 , 36.59 ," 189,840,000.00 "
09/04/2020, 37.47 , 38.35 , 37.14 , 38.20 , 38.20 ," 204,750,000.00 "
13/04/2020, 39.34 , 43.47 , 38.70 , 43.40 , 43.40 ," 337,131,000.00 "
14/04/2020, 46.60 , 49.46 , 46.16 , 47.33 , 47.33 ," 458,647,500.00 "
15/04/2020, 49.47 , 50.21 , 47.33 , 48.66 , 48.66 ," 353,655,000.00 "
16/04/2020, 47.80 , 50.63 , 47.11 , 49.68 , 49.68 ," 309,868,500.00 "
17/04/2020, 51.49 , 51.66 , 49.84 , 50.26 , 50.26 ," 196,923,000.00 "
20/04/2020, 48.85 , 51.04 , 47.48 , 49.76 , 49.76 ," 221,199,000.00 "
21/04/2020, 48.67 , 50.22 , 44.92 , 45.78 , 45.78 ," 303,136,500.00 "
22/04/2020, 46.93 , 48.93 , 45.91 , 48.81 , 48.81 ," 212,482,500.00 "
23/04/2020, 48.51 , 48.93 , 46.88 , 47.04 , 47.04 ," 198,550,500.00 "
24/04/2020, 47.39 , 48.72 , 46.55 , 48.34 , 48.34 ," 198,180,000.00 "
27/04/2020, 49.17 , 53.30 , 49.00 , 53.25 , 53.25 ," 310,221,000.00 "
28/04/2020, 53.04 , 53.67 , 50.45 , 51.27 , 51.27 ," 228,330,000.00 "
29/04/2020, 52.68 , 53.55 , 52.21 , 53.37 , 53.37 ," 243,240,000.00 "
30/04/2020, 57.01 , 57.99 , 50.90 , 52.13 , 52.13 ," 427,078,500.00 "
01/05/2020, 50.33 , 51.52 , 45.54 , 46.75 , 46.75 ," 487,977,000.00 "
04/05/2020, 46.73 , 50.80 , 46.53 , 50.75 , 50.75 ," 288,556,500.00 "
05/05/2020, 52.65 , 53.26 , 50.81 , 51.21 , 51.21 ," 254,875,500.00 "
06/05/2020, 51.77 , 52.65 , 50.74 , 52.17 , 52.17 ," 166,848,000.00 "
07/05/2020, 51.81 , 53.09 , 51.49 , 52.00 , 52.00 ," 172,915,500.00 "
08/05/2020, 52.92 , 54.93 , 52.47 , 54.63 , 54.63 ," 241,297,500.00 "
11/05/2020, 52.70 , 54.93 , 52.33 , 54.09 , 54.09 ," 247,794,000.00 "
12/05/2020, 55.13 , 56.22 , 53.87 , 53.96 , 53.96 ," 238,603,500.00 "
13/05/2020, 54.72 , 55.07 , 50.89 , 52.73 , 52.73 ," 285,982,500.00 "
